11, 0.9578621145933004
11, 0.9902352429384932
7, 0.6168485782733242
1, 0.08459385126762896
0, 0.0
4, 0.3176984115224332
10, 0.8771286734159729
12, 1.0
8, 0.6585565140119112
3, 0.25161959803093864
0, 0.0
3, 0.24647708938073407
9, 0.8068798345869311
12, 1.0
10, 0.8740840282050987
4, 0.3712468184955491
0, 0.0
1, 0.09239982643167002
7, 0.5933836926954785
11, 0.9022695116066648
11, 0.9875126467420233
6, 0.5256193585494401
1, 0.0497253625073539
1, 0.08263084857177297
5, 0.42060940001340774
11, 0.9615485938899517
12, 1.0
8, 0.7085249076765743
2, 0.17537289525826827
0, 0.0
4, 0.3523337764391682
9, 0.8068256450752262
12, 1.0
9, 0.8071986071812803
3, 0.26097092661034915
0, 0.0
2, 0.16972619431982058
8, 0.6914878851887566
12, 1.0
10, 0.8565907917504259
5, 0.44288958091687214
1, 0.06530006137748612
1, 0.0886349465560957
6, 0.5392526950226553
11, 0.9756271749006148
11, 0.9948686242087262
7, 0.5974425245528329
1, 0.0859198829666822
0, 0.0
4, 0.347343377711028
10, 0.9304252351408373
12, 1.0
8, 0.7232995859750069
3, 0.2574721545683314
0, 0.0
3, 0.2606313297833266
9, 0.7885397335970662
12, 1.0
10, 0.8934954912612714
4, 0.3412337253425566
0, 0.0
2, 0.18227739828588818
7, 0.5833226069056834
12, 1.0
11, 0.9135802263150397
6, 0.5083569928504276
1, 0.08959607660114002
1, 0.08034454921653217
5, 0.450633984012376
11, 0.984243141979652
12, 1.0
8, 0.7128678639017955
2, 0.16972410886704173
0, 0.0
4, 0.33972626566755093
9, 0.7618745940399991
12, 1.0
9, 0.8040256498012534
3, 0.26773497781466604
0, 0.0
2, 0.18230269194221194
8, 0.6868742685198962
12, 1.0
10, 0.8558667684310916
5, 0.4377428278047699
0, 0.0
1, 0.08758630288270818
6, 0.5245077684113042
11, 0.9132841200328199
11, 0.9737848823625989
7, 0.6083890624757767
1, 0.09449854353627003
0, 0.0
5, 0.4145534137849389
10, 0.8954504983701079
12, 1.0
8, 0.7216041503368269
3, 0.2627892484461049
0, 0.0
3, 0.23397688341098957
9, 0.8006616100045953
12, 1.0
10, 0.8555205568350507
4, 0.3528102643972385
0, 0.0
2, 0.17898334693201526
7, 0.6173619661347824
12, 1.0
11, 0.9639734838832879
6, 0.48443962195226925
1, 0.07055343752129346
1, 0.09874532070876434
5, 0.4499807653965734
11, 0.9178156088888053
12, 1.0
7, 0.6122166399903932
2, 0.1824787386691171
0, 0.0
4, 0.36904532815018226
9, 0.7862796512179784
12, 1.0
9, 0.8177846495428083
3, 0.2604756741074378
0, 0.0
2, 0.17805693355979849
8, 0.7193943031130008
12, 1.0
10, 0.8717589925715283
5, 0.4195330255116765
0, 0.0
1, 0.0984617662067164
6, 0.5579486431622374
11, 0.9477376880523116
11, 0.9382505717700569
7, 0.6042085068562265
1, 0.09523106709723955
0, 0.0
5, 0.3989916618938564
10, 0.8715180945859419
12, 1.0
8, 0.6850690618910408
2, 0.16661940463144126
0, 0.0
3, 0.26321655966496194
9, 0.7812343953102141
12, 1.0
10, 0.8737233124129696
4, 0.3473989074582845
0, 0.0
2, 0.16894882793184707
7, 0.629458672206256
12, 1.0
11, 0.9436525020419089
6, 0.5355390801064143
1, 0.09528103056129325
1, 0.09120568385540087
6, 0.4935691243938519
11, 0.9200517347099648
12, 1.0
7, 0.5944893375242387
2, 0.18034552834224485
0, 0.0
4, 0.3355270095015389
10, 0.8584580583367922
12, 1.0
9, 0.7739527341517136
3, 0.26055287948054456
0, 0.0
2, 0.17414862433387684
8, 0.7042488736850195
12, 1.0
10, 0.841517059043196
5, 0.45156494355557675
0, 0.0
1, 0.08071382785963223
6, 0.5025422128851913
11, 0.9759369337230971
11, 0.9261428990594909
6, 0.5231250200941013
1, 0.09358479473166388
0, 0.0
5, 0.4447024641219092
10, 0.8746197016327654
12, 1.0
8, 0.6839487552665063
2, 0.17096459482538226
0, 0.0
3, 0.2648687857971719
9, 0.8103417370685255
12, 1.0
10, 0.8650188452232349
4, 0.36297709008391554
0, 0.0
2, 0.17002205050011782
7, 0.5935916813205522
12, 1.0
11, 0.9734399625604134
6, 0.504993201272465
1, 0.0826198493397421
1, 0.08704376104078057
6, 0.5034488183985114
11, 0.9144715844566682
12, 1.0
7, 0.6143539306375551
2, 0.18273606273264353
0, 0.0
4, 0.35917216874018953
10, 0.8707504157392942
12, 1.0
9, 0.7853484727759004
3, 0.271474669822543
0, 0.0
2, 0.17305904258171578
8, 0.6714100930549295
12, 0.9932293267334804
10, 0.8458226740047393
5, 0.4321389097323163
0, 0.0
1, 0.08058189191197407
7, 0.6072227263775245
11, 0.9593899577594226
11, 0.980833200245245
6, 0.5371107769535203
1, 0.09093213156047716
0, 0.0
5, 0.4337166955694652
10, 0.8588237895281796
12, 1.0
8, 0.6870182237006349
2, 0.17560717072672272
0, 0.0
3, 0.2580592820388884
9, 0.7814719118036555
12, 1.0
9, 0.796434836512067
4, 0.35607404327232334
0, 0.0
2, 0.17479922318475244
7, 0.5725251096740377
12, 1.0
11, 0.9709221788639837
5, 0.43565586916313853
1, 0.09276113805708831
1, 0.08421043741373391
6, 0.5017615587608125
11, 0.9735374434117802
12, 1.0
7, 0.5856086126679997
2, 0.16765885640818404
0, 0.0
4, 0.3442745631104156
10, 0.8831625099489542
12, 1.0
9, 0.7926738863290185
3, 0.2575380426162433
0, 0.0
3, 0.27119134191354455
8, 0.682219468332183
12, 1.0
10, 0.8804338649611505
5, 0.4356322273492686
0, 0.0
1, 0.09050651341996986
7, 0.6232438855629443
11, 0.9630038328233012
11, 0.9593875435158656
6, 0.5226706153857994
1, 0.09203928851087397
0, 0.0
5, 0.44685047843328846
10, 0.9087224278752896
12, 1.0
8, 0.7135731302239884
2, 0.15981191541791664
0, 0.0
3, 0.2675156857958928
9, 0.8090454507421511
